user_id	original_image	face_id	age	gender	x	y	dx	dy	tilt_ang	fiducial_yaw_angle	fiducial_score
86629393@N00	11696489975_a29f3b702b_o.jpg	1799	(38, 43)	m	2449	897	357	357	0	15	69
86629393@N00	11696489975_a29f3b702b_o.jpg	1800	(25, 32)	m	1093	776	325	325	10	0	32
86629393@N00	11696489975_a29f3b702b_o.jpg	1801	(38, 43)	m	2199	833	280	281	-10	30	71
86629393@N00	11696489975_a29f3b702b_o.jpg	1802	(38, 43)	m	1982	820	274	274	-5	30	32
86629393@N00	11696489975_a29f3b702b_o.jpg	1803	(25, 32)	f	1284	849	242	242	-5	0	8
86629393@N00	11689192153_4b7f44fb94_o.jpg	1797	(4, 6)	m	789	36	491	581	-80	30	49
86629393@N00	11696431125_4082cabce4_o.jpg	1804	(4, 6)	f	914	785	733	733	0	0	76
86629393@N00	11689241483_8720fb276b_o.jpg	1797	(4, 6)	m	1428	1125	255	255	0	0	15
86629393@N00	11697745184_92d056655d_o.jpg	1796	(38, 43)	m	1375	1341	899	899	-190	0	35
86629393@N00	11679795175_9487197987_o.jpg	1797	(4, 6)	m	551	277	340	340	-70	15	40
86629393@N00	11698128396_f1b81e985f_o.jpg	1796	(38, 43)	m	984	663	326	325	-15	0	68
86629393@N00	11698128396_f1b81e985f_o.jpg	1795	(38, 43)	f	1190	978	274	274	15	0	30
86629393@N00	11698128396_f1b81e985f_o.jpg	1797	(4, 6)	m	925	806	243	242	0	0	5
86629393@N00	11697665063_1bf53f8f69_o.jpg	1805	(25, 32)	f	927	463	771	772	0	-30	38
86629393@N00	11697665063_1bf53f8f69_o.jpg	1804	(4, 6)	f	393	838	529	529	-10	0	102
86629393@N00	11697251616_b97e236a13_o.jpg	1799	(38, 43)	m	2346	878	382	382	0	0	94
86629393@N00	11697251616_b97e236a13_o.jpg	1800	(25, 32)	m	986	755	344	344	5	0	61
86629393@N00	11697251616_b97e236a13_o.jpg	1801	(38, 43)	m	2095	806	319	319	-10	0	79
86629393@N00	11697251616_b97e236a13_o.jpg	1802	(38, 43)	m	1890	819	261	261	-5	30	29
86629393@N00	11697251616_b97e236a13_o.jpg	1806	(25, 32)	f	1635	785	255	255	-10	30	99
86629393@N00	11697251616_b97e236a13_o.jpg	1803	(25, 32)	f	1193	849	242	242	-5	-30	12
86629393@N00	11696858394_402fba4481_o.jpg	1795	(38, 43)	f	1107	643	765	765	0	0	18
86629393@N00	11696852574_aeea73a25a_o.jpg	1807	(60, 100)	f	1901	744	567	567	0	15	68
86629393@N00	11696806724_f73bd31cc9_o.jpg	1797	(4, 6)	m	2680	487	584	650	20	0	41
86629393@N00	11696723113_c7fea0dae7_o.jpg	1795	(38, 43)	f	1077	643	765	765	0	0	9
86629393@N00	11688967095_1524414e14_o.jpg	1808	(38, 43)	m	744	1236	325	325	-10	0	104
86629393@N00	11694206293_5e70eb72a5_o.jpg	1797	(4, 6)	m	1451	623	612	612	10	0	45
86629393@N00	11696199944_ee519f94b8_o.jpg	1809	(25, 32)	m	0	952	492	536	20	0	5
86629393@N00	11691142825_61494f853e_o.jpg	1795	(38, 43)	f	0	688	994	1224	0	0	35
86629393@N00	11695575815_8078dba23d_o.jpg	1795	(38, 43)	f	685	949	1020	1020	0	-15	53
86629393@N00	11696002145_8f30d5067a_o.jpg	1810	(48, 53)	m	524	651	1141	1141	-95	30	43
86629393@N00	11694282194_0fc13d81ba_o.jpg	1811	(4, 6)	f	1319	377	313	313	-25	0	12
86629393@N00	11695831005_7832a1efb4_o.jpg	1809	(25, 32)	m	629	594	555	555	10	0	37
86629393@N00	11696213784_c873279c73_o.jpg	1797	(4, 6)	m	506	752	982	982	-80	0	82
86629393@N00	11696820074_3dd639fde5_o.jpg	1797	(4, 6)	m	648	922	574	574	-80	45	31
86629393@N00	11696434685_60fa1b87e4_o.jpg	1804	(4, 6)	f	452	407	555	555	-95	0	132
86629393@N00	11696434685_60fa1b87e4_o.jpg	1812	(4, 6)	m	282	1348	312	312	-85	-45	42
86629393@N00	11691565964_ab89a20582_o.jpg	1813	(25, 32)	m	191	1082	344	344	-10	-15	62
86629393@N00	11698322986_aa71f2f810_o.jpg	1814	(8, 12)	f	2448	199	395	395	-10	0	151
86629393@N00	11698322986_aa71f2f810_o.jpg	1815	(4, 6)	m	2248	1268	383	383	15	30	12
86629393@N00	11694529843_875c03ac18_o.jpg	1797	(4, 6)	m	1318	830	765	765	-80	0	14
86629393@N00	11678258843_1daac4dc6e_o.jpg	1801	(38, 43)	m	929	1246	318	319	170	0	80
86629393@N00	11697371934_3532b2533f_o.jpg	1797	(4, 6)	m	871	1372	904	903	-95	0	76
86629393@N00	11697371934_3532b2533f_o.jpg	1795	(38, 43)	f	1008	941	899	899	-95	30	83
86629393@N00	11696404534_ffaa1a6131_o.jpg	1796	(38, 43)	m	513	338	688	622	185	0	52
86629393@N00	11696404534_ffaa1a6131_o.jpg	1795	(38, 43)	f	334	223	532	533	185	30	94
86629393@N00	11693970225_f23e7a8b2f_o.jpg	1797	(4, 6)	m	1552	739	650	650	-5	30	84
86629393@N00	11678771066_00284ca0f2_o.jpg	1816	(38, 48)	m	967	658	688	688	20	0	26
86629393@N00	11697747854_d6f729ce0d_o.jpg	1796	(38, 43)	m	0	932	1247	1383	-90	0	74
86629393@N00	11697747854_d6f729ce0d_o.jpg	1797	(4, 6)	m	827	698	1179	1179	-90	0	80
86629393@N00	11697664305_cf68711687_o.jpg	1797	(4, 6)	m	930	422	542	542	15	15	27
86629393@N00	11697664305_cf68711687_o.jpg	1817	(48, 53)	f	2044	19	243	242	0	30	29
86629393@N00	11696707153_04e6919a17_o.jpg	1797	(4, 6)	m	122	851	682	682	15	0	58
86629393@N00	11696707153_04e6919a17_o.jpg	1807	(60, 100)	f	1493	688	542	542	20	30	40
86629393@N00	11696272813_3e3f1a90ae_o.jpg	1796	(38, 43)	m	0	0	692	676	-5	30	63
86629393@N00	11696272813_3e3f1a90ae_o.jpg	1795	(38, 43)	f	283	191	556	557	5	30	93
86629393@N00	11689750296_11bc136b13_o.jpg	1818	(25, 32)	f	1180	849	581	580	10	0	85
86629393@N00	11689230453_471928c073_o.jpg	1819	(25, 32)	f	1394	884	861	861	-20	15	86
86629393@N00	11689357434_638b1b7bd9_o.jpg	1797	(4, 6)	m	1402	1091	274	274	5	0	42
86629393@N00	11696871874_85b91bc33d_o.jpg	1801	(38, 43)	m	1380	983	452	452	-15	15	42
86629393@N00	11696871874_85b91bc33d_o.jpg	1802	(38, 43)	m	1131	975	376	376	0	15	19
86629393@N00	11696871874_85b91bc33d_o.jpg	1806	(25, 32)	f	698	997	318	319	0	0	64
86629393@N00	11697254866_24ef69cb6b_o.jpg	1820	(25, 32)	m	409	377	1205	1205	-15	-15	20
86629393@N00	11697254866_24ef69cb6b_o.jpg	1800	(25, 32)	m	2570	594	644	644	0	-15	12
86629393@N00	11689235073_3fb1058190_o.jpg	1819	(25, 32)	f	1362	108	1046	1045	-5	0	123
86629393@N00	11689717286_ef4774231d_o.jpg	1795	(38, 43)	f	984	972	663	663	15	0	60
86629393@N00	11689717286_ef4774231d_o.jpg	1797	(4, 6)	m	1547	1152	504	503	10	0	59
86629393@N00	11696879134_90e81d0cd1_o.jpg	1820	(25, 32)	m	102	664	1026	1026	-75	0	88
86629393@N00	11680572596_64ea48fe9d_o.jpg	1797	(4, 6)	m	816	1224	612	612	165	0	9
86629393@N00	11696463115_d3ec9e27fb_o.jpg	1821	(60, 100)	f	2181	608	485	485	5	30	13
86629393@N00	11696483485_632ab58fd2_o.jpg	1807	(60, 100)	f	996	685	650	650	0	-30	43
86629393@N00	11696673673_04f174c0a2_o.jpg	1804	(4, 6)	f	1	1027	893	893	0	0	18
86629393@N00	11696673673_04f174c0a2_o.jpg	1797	(4, 6)	m	1960	495	656	657	20	0	48
86629393@N00	11694283854_cbf36e83b5_o.jpg	1822	(60, 100)	m	401	1220	281	281	5	-15	33
86629393@N00	11697230006_7760fe5f56_o.jpg	1821	(60, 100)	f	2234	836	414	415	5	15	29
86629393@N00	11696219144_eec10e5548_o.jpg	1823	(4, 6)	f	924	970	484	485	-15	15	12
86629393@N00	11696713613_66d7389902_o.jpg	1821	(60, 100)	f	2379	733	453	452	0	0	15
86629393@N00	11696466875_386d43384e_o.jpg	1821	(60, 100)	f	2448	737	484	485	0	0	25
86629393@N00	11697247146_f52a29c1c3_o.jpg	1807	(60, 100)	f	1700	670	580	581	20	0	67
86629393@N00	11696715243_4a5c1302aa_o.jpg	1821	(60, 100)	f	2471	694	485	485	0	0	20
86629393@N00	11696715243_4a5c1302aa_o.jpg	1824	(38, 43)	f	1740	404	484	485	-10	15	12
86629393@N00	11677989085_ccd3a5b3a5_o.jpg	1816	(38, 48)	m	1351	1010	332	331	10	0	56
86629393@N00	11695838713_5442ea8b5b_o.jpg	1820	(25, 32)	m	2146	889	243	242	10	0	31
86629393@N00	11696490955_f958865936_o.jpg	1798	(38, 43)	m	113	151	1230	1230	10	30	38
86629393@N00	11696490955_f958865936_o.jpg	1820	(25, 32)	m	2138	470	963	962	0	0	72
86629393@N00	11696490955_f958865936_o.jpg	1825	(48, 53)	m	0	839	253	319	-10	30	13
86629393@N00	11689068553_0f51bda4e0_o.jpg	1797	(4, 6)	m	922	1396	357	357	180	0	10
86629393@N00	11696432695_f29a50fe90_o.jpg	1797	(4, 6)	m	632	1112	663	663	-90	0	143
86629393@N00	11696487865_1f1a7c2a10_o.jpg	1798	(38, 43)	m	761	908	638	637	15	-15	76
86629393@N00	11696487865_1f1a7c2a10_o.jpg	1799	(38, 43)	m	2728	825	414	414	0	15	93
86629393@N00	11696487865_1f1a7c2a10_o.jpg	1800	(25, 32)	m	1284	669	338	338	15	0	91
86629393@N00	11696487865_1f1a7c2a10_o.jpg	1801	(38, 43)	m	2481	769	312	313	-10	30	110
86629393@N00	11696487865_1f1a7c2a10_o.jpg	1802	(38, 43)	m	2237	761	274	274	-10	30	71
86629393@N00	11696487865_1f1a7c2a10_o.jpg	1806	(25, 32)	f	1923	720	262	261	0	0	63
86629393@N00	11696487865_1f1a7c2a10_o.jpg	1803	(25, 32)	f	1507	790	249	249	-5	-15	58
86629393@N00	11689190124_9873390446_o.jpg	1804	(4, 6)	f	1275	1335	382	383	190	45	12
86629393@N00	11697242026_63205571be_o.jpg	1795	(38, 43)	f	1078	584	746	746	0	0	88
86629393@N00	11697242026_63205571be_o.jpg	1807	(60, 100)	f	1477	801	682	682	-20	0	68
86629393@N00	11691478393_aecbef4716_o.jpg	1796	(38, 43)	m	865	1679	446	447	-90	0	37
86629393@N00	11697371414_e5fc6600ff_o.jpg	1797	(4, 6)	m	1574	1486	383	383	-105	0	67
86629393@N00	11689340854_3eb7f2823b_o.jpg	1819	(25, 32)	f	1275	714	1013	1013	20	15	24
86629393@N00	11689740056_f0b1f43a72_o.jpg	1826	(25, 32)	m	954	782	823	822	-5	15	43
86629393@N00	11689740056_f0b1f43a72_o.jpg	1819	(25, 32)	f	1303	953	701	701	-10	30	104
86629393@N00	11697650375_9d749168b4_o.jpg	1795	(38, 43)	f	1659	674	816	816	5	0	65
86629393@N00	11697650375_9d749168b4_o.jpg	1797	(4, 6)	m	919	463	612	612	-15	30	55
86629393@N00	11697650375_9d749168b4_o.jpg	1817	(48, 53)	f	2135	22	268	268	0	30	30
86629393@N00	11698128796_9f89a75c84_o.jpg	1795	(38, 43)	f	1206	1004	280	280	15	0	34
86629393@N00	11698128796_9f89a75c84_o.jpg	1797	(4, 6)	m	940	839	242	243	0	0	9
86629393@N00	11697424135_ec14d8484d_o.jpg	1805	(25, 32)	f	918	368	592	593	5	-30	25
86629393@N00	11697424135_ec14d8484d_o.jpg	1804	(4, 6)	f	444	1051	485	485	0	-45	23
86629393@N00	11698422166_f806ed01ca_o.jpg	1797	(4, 6)	m	1071	428	529	529	-5	30	76
86629393@N00	11698422166_f806ed01ca_o.jpg	1817	(48, 53)	f	2143	6	249	248	5	0	34
86629393@N00	11680585496_36b6d39291_o.jpg	1796	(38, 43)	m	640	1059	351	351	-75	0	8
86629393@N00	11678259073_d84aef1c17_o.jpg	1827	(25, 32)	f	1061	318	618	619	0	0	5
86629393@N00	11697644925_68021aed1a_o.jpg	1795	(38, 43)	f	1651	750	784	784	5	30	71
86629393@N00	11697644925_68021aed1a_o.jpg	1797	(4, 6)	m	994	551	529	529	-10	15	72
86629393@N00	11697644925_68021aed1a_o.jpg	1817	(48, 53)	f	2207	47	268	268	5	45	39
86629393@N00	11696741233_beb6d2653b_o.jpg	1820	(25, 32)	m	753	129	861	860	0	15	40
86629393@N00	11696678153_7757092542_o.jpg	1797	(4, 6)	m	524	1362	790	791	-85	-30	58
86629393@N00	11696678153_7757092542_o.jpg	1804	(4, 6)	f	599	376	484	484	-80	0	17
86629393@N00	11696678153_7757092542_o.jpg	1812	(4, 6)	m	215	1284	331	332	-90	0	86
86629393@N00	11697821414_7e4ed3931a_o.jpg	1797	(4, 6)	m	1173	690	363	363	5	0	73
86629393@N00	11689738616_db1656baa8_o.jpg	1826	(25, 32)	m	766	597	1097	1097	5	0	19
86629393@N00	11689738616_db1656baa8_o.jpg	1819	(25, 32)	f	1262	737	937	938	5	0	64
86629393@N00	11696682483_188a25d3ed_o.jpg	1797	(4, 6)	m	576	817	651	650	-95	30	64
86629393@N00	11697239606_935f323a52_o.jpg	1807	(60, 100)	f	1741	1005	549	548	10	15	94
86629393@N00	11697239606_935f323a52_o.jpg	1797	(4, 6)	m	1561	962	415	415	0	0	82
86629393@N00	11696487015_e1c1d9ff59_o.jpg	1798	(38, 43)	m	1013	945	701	701	-70	0	77
86629393@N00	11696487015_e1c1d9ff59_o.jpg	1801	(38, 43)	m	1231	256	491	491	-95	0	52
86629393@N00	11697231493_236ea46450_o.jpg	1828	(48, 53)	f	1340	489	440	440	5	0	20
86629393@N00	11697231493_236ea46450_o.jpg	1797	(4, 6)	m	1147	868	389	389	0	0	96
86629393@N00	11697231493_236ea46450_o.jpg	1804	(4, 6)	f	1472	892	383	382	0	0	67
86629393@N00	11695566095_1a4c7cd15c_o.jpg	1804	(4, 6)	f	973	723	708	708	0	-15	36
86629393@N00	11696737423_0fc361f184_o.jpg	1799	(38, 43)	m	2213	808	682	682	0	30	8
86629393@N00	11696737423_0fc361f184_o.jpg	1801	(38, 43)	m	1880	844	453	453	-10	30	45
86629393@N00	11696737423_0fc361f184_o.jpg	1806	(25, 32)	f	1251	870	299	299	10	0	78
86629393@N00	11698155806_219705cf01_o.jpg	1796	(38, 43)	m	1514	0	1421	1416	0	45	17
86629393@N00	11689752216_92f1c05629_o.jpg	1819	(25, 32)	f	2032	737	573	574	0	0	92
86629393@N00	11697429425_136a4b0f68_o.jpg	1804	(4, 6)	f	1506	604	535	535	-5	45	51
86629393@N00	11697429425_136a4b0f68_o.jpg	1797	(4, 6)	m	803	474	484	485	15	-30	42
86629393@N00	11697394875_6234239c50_o.jpg	1797	(4, 6)	m	908	777	1007	1008	0	45	11
86629393@N00	11689721976_3293d231ae_o.jpg	1797	(4, 6)	m	1114	564	1326	1326	0	-15	30
86629393@N00	11689214103_d8f2bffeac_o.jpg	1808	(38, 43)	m	737	1327	319	319	-10	0	116
86629393@N00	11689231833_d8fd5d998a_o.jpg	1819	(25, 32)	f	1077	278	1001	1001	-10	15	56
86629393@N00	11688954265_1e08283dbe_o.jpg	1797	(4, 6)	m	793	827	568	567	-100	15	7
86629393@N00	11697227636_9be6322398_o.jpg	1821	(60, 100)	f	2220	803	382	382	0	15	39
86629393@N00	11696211924_5e206631fb_o.jpg	1797	(4, 6)	m	749	808	975	975	-80	30	20
86629393@N00	11697653273_19b3c7c85a_o.jpg	1797	(4, 6)	m	553	1131	1530	1530	10	0	20
86629393@N00	11689192453_470c8b7ec2_o.jpg	1797	(4, 6)	m	745	47	535	584	-95	-45	18
86629393@N00	11689651756_b0176d9867_o.jpg	1797	(4, 6)	m	538	589	1377	1377	-80	0	25
86629393@N00	11689343794_0d7f6ae8f7_o.jpg	1826	(25, 32)	m	1099	843	714	714	-5	0	7
86629393@N00	11688962225_e4a2963022_o.jpg	1797	(4, 6)	m	863	1067	491	491	-105	15	62
86629393@N00	11679795235_1ca8d997a7_o.jpg	1797	(4, 6)	m	555	336	320	320	-70	0	22
86629393@N00	11697366635_23d19202aa_o.jpg	1796	(38, 43)	m	1080	808	287	286	-10	0	91
86629393@N00	11694357584_08a18660d1_o.jpg	1829	(38, 43)	m	1443	953	364	363	20	0	29
86629393@N00	11689720426_4b462ae7a1_o.jpg	1795	(38, 43)	f	1182	903	644	644	20	-15	26
86629393@N00	11689720426_4b462ae7a1_o.jpg	1797	(4, 6)	m	1608	1075	465	466	5	0	45
86629393@N00	11689317494_b52eebede1_o.jpg	1795	(38, 43)	f	933	828	810	810	20	0	38
86629393@N00	11689317494_b52eebede1_o.jpg	1797	(4, 6)	m	1357	1016	714	714	0	0	36
86629393@N00	11696726463_0ebddab13b_o.jpg	1830	(48, 53)	m	2341	809	306	306	10	0	23
86629393@N00	11678352554_94f906e864_o.jpg	1831	(48, 53)	m	916	478	548	548	5	-45	46
86629393@N00	11678352554_94f906e864_o.jpg	1832	(60, 100)	m	1477	701	433	433	-5	0	67
86629393@N00	11689102793_1828c599b3_o.jpg	1797	(4, 6)	m	718	586	459	459	0	0	48
86629393@N00	11697198146_3d5085b962_o.jpg	1797	(4, 6)	m	315	879	861	861	-100	0	100
86629393@N00	11694281594_7b055c176b_o.jpg	1797	(4, 6)	m	1491	557	1231	1231	-5	0	7
86629393@N00	11694281594_7b055c176b_o.jpg	1833	(38, 43)	m	621	772	242	243	0	0	17
86629393@N00	11696603275_7afa16aa5c_o.jpg	1804	(4, 6)	f	632	851	587	586	-105	0	34
86629393@N00	11696603275_7afa16aa5c_o.jpg	1834	(38, 43)	m	89	81	261	261	-90	30	9
86629393@N00	11696437735_e1d2e5d753_o.jpg	1797	(4, 6)	m	664	755	663	663	-85	0	94
86629393@N00	11689319224_c47c07d1a5_o.jpg	1795	(38, 43)	f	1026	959	759	759	20	0	54
86629393@N00	11689319224_c47c07d1a5_o.jpg	1797	(4, 6)	m	1620	1110	612	612	0	0	21
86629393@N00	11696873864_95bb370a01_o.jpg	1800	(25, 32)	m	2416	463	510	510	10	-30	60
86629393@N00	11679795295_4c52dfd501_o.jpg	1797	(4, 6)	m	544	348	272	273	-70	15	22
86629393@N00	11696994155_98ef71a760_o.jpg	1797	(4, 6)	m	1992	1708	389	389	-90	0	6
86629393@N00	11689221004_b042f7011a_o.jpg	1797	(4, 6)	m	1553	409	453	453	10	0	55
86629393@N00	11698190926_2180660622_o.jpg	1805	(25, 32)	f	2087	164	663	663	10	45	11
86629393@N00	11689342494_aa777f6f46_o.jpg	1826	(25, 32)	m	1012	847	714	714	-5	-30	45
86629393@N00	11689342494_aa777f6f46_o.jpg	1819	(25, 32)	f	1324	956	669	669	-15	30	85
86629393@N00	11696871294_d6382d94ae_o.jpg	1799	(38, 43)	m	2505	906	650	651	10	0	7
86629393@N00	11696871294_d6382d94ae_o.jpg	1801	(38, 43)	m	1812	972	522	522	-20	15	44
86629393@N00	11696871294_d6382d94ae_o.jpg	1802	(38, 43)	m	1616	967	401	402	5	15	56
86629393@N00	11696871294_d6382d94ae_o.jpg	1806	(25, 32)	f	1075	1027	319	319	15	0	69
86629393@N00	11697234616_e3e2b84232_o.jpg	1821	(60, 100)	f	2400	855	522	523	0	0	44
86629393@N00	11696847654_92e5d779af_o.jpg	1821	(60, 100)	f	2377	704	472	472	0	0	20
86629393@N00	11697370735_4320aa7433_o.jpg	1796	(38, 43)	m	0	881	1209	1281	-85	0	79
86629393@N00	11697370735_4320aa7433_o.jpg	1835	(38, 43)	f	148	188	306	306	-95	30	31
86629393@N00	11689355024_06f6281a02_o.jpg	1819	(25, 32)	f	1412	546	1013	1014	0	30	109
86629393@N00	11689355024_06f6281a02_o.jpg	1818	(25, 32)	f	1231	981	466	466	0	30	49
86629393@N00	11689228903_4f92dc8cab_o.jpg	1826	(25, 32)	m	1021	804	746	746	-5	0	29
86629393@N00	11696837404_0cf37fae3e_o.jpg	1795	(38, 43)	f	1764	502	529	529	5	0	37
86629393@N00	11696837404_0cf37fae3e_o.jpg	1797	(4, 6)	m	910	1063	369	369	-10	0	92
86629393@N00	11696201054_f0857eb722_o.jpg	1809	(25, 32)	m	51	1005	645	645	-10	0	60
86629393@N00	11696666513_95b9cba14b_o.jpg	1797	(4, 6)	m	621	130	1849	1849	0	0	89
86629393@N00	11680580546_d9275995e2_o.jpg	1797	(4, 6)	m	567	344	268	268	-70	-30	27
86629393@N00	11693986295_46266b9f0f_o.jpg	1829	(38, 43)	m	1469	957	351	351	15	0	59
86629393@N00	11696988155_b2df29c2c8_o.jpg	1828	(48, 53)	f	1173	879	465	466	-10	0	90
86629393@N00	11696988155_b2df29c2c8_o.jpg	1804	(4, 6)	f	1443	1263	351	351	-5	0	121
86629393@N00	11696988155_b2df29c2c8_o.jpg	1797	(4, 6)	m	1134	1254	325	325	-15	0	114
86629393@N00	11697433985_4d284d9055_o.jpg	1805	(25, 32)	f	420	377	746	746	-95	30	52
86629393@N00	11679786475_ef2029b4e4_o.jpg	1797	(4, 6)	m	908	1459	586	587	180	0	15
86629393@N00	11688953795_f546d87e0b_o.jpg	1795	(38, 43)	f	970	949	714	714	20	-30	36
86629393@N00	11688953795_f546d87e0b_o.jpg	1797	(4, 6)	m	1442	1166	516	517	0	0	26
86629393@N00	11696860244_34be1c9698_o.jpg	1830	(48, 53)	m	2309	764	319	319	10	0	20
86629393@N00	11694284814_178e06ba97_o.jpg	1797	(4, 6)	m	988	597	363	364	0	30	59
86629393@N00	11697235416_86409ef713_o.jpg	1821	(60, 100)	f	2457	739	657	657	0	0	10
86629393@N00	11694128953_36104c55bf_o.jpg	1796	(38, 43)	m	463	1063	529	529	-90	0	21
86629393@N00	11689204273_5de8749370_o.jpg	1795	(38, 43)	f	1053	895	714	714	15	0	55
86629393@N00	11689204273_5de8749370_o.jpg	1797	(4, 6)	m	1574	1050	491	491	5	0	25
86629393@N00	11680586536_a5af255480_o.jpg	1796	(38, 43)	m	570	1056	325	325	-75	-15	19
86629393@N00	11697232073_37295efa4d_o.jpg	1797	(4, 6)	m	1888	930	363	364	10	0	100
86629393@N00	11697232073_37295efa4d_o.jpg	1804	(4, 6)	f	2170	940	351	350	0	30	95
86629393@N00	11698441276_22a405ae66_o.jpg	1795	(38, 43)	f	1663	581	778	778	20	30	40
86629393@N00	11688958025_1eba0638e0_o.jpg	1795	(38, 43)	f	1090	803	663	663	15	0	40
86629393@N00	11688958025_1eba0638e0_o.jpg	1797	(4, 6)	m	1520	999	465	465	10	30	11
86629393@N00	11678248463_b5409d4864_o.jpg	1816	(38, 48)	m	1303	1031	344	344	-5	0	10
86629393@N00	11678362214_afe49c31ae_o.jpg	1816	(38, 48)	m	882	1276	383	383	20	0	27
86629393@N00	11697608015_05a55cbea6_o.jpg	1836	(25, 32)	m	2443	1477	242	242	-10	0	175
86629393@N00	11697801063_49b378c8d9_o.jpg	1814	(8, 12)	f	2355	73	363	363	10	15	89
86629393@N00	11696028545_7fb90182fb_o.jpg	1796	(38, 43)	m	14	251	765	709	175	30	95
86629393@N00	11696028545_7fb90182fb_o.jpg	1795	(38, 43)	f	553	298	523	525	195	0	67
86629393@N00	11696428305_33312cba0c_o.jpg	1797	(4, 6)	m	1998	661	727	727	5	0	25
86629393@N00	11696805144_ec79d89b8a_o.jpg	1797	(4, 6)	m	2000	768	771	771	0	0	35
86629393@N00	11677988735_2424a83482_o.jpg	1816	(38, 48)	m	1227	1002	338	338	0	0	44
86629393@N00	11696474425_169d4646f3_o.jpg	1830	(48, 53)	m	2736	718	351	351	10	30	82
86629393@N00	11694022075_257a335940_o.jpg	1837	(38, 43)	m	2094	347	1083	1084	0	30	53
86629393@N00	11694022075_257a335940_o.jpg	1838	(25, 32)	m	0	760	744	924	-25	0	17
86629393@N00	11694738846_95b97f6cfc_o.jpg	1797	(4, 6)	m	1434	721	644	644	15	0	30
86629393@N00	11696687903_5efc3648c2_o.jpg	1797	(4, 6)	m	645	980	574	573	-75	15	25
86629393@N00	11697432065_afa71f5de2_o.jpg	1805	(25, 32)	f	766	588	657	656	-90	45	50
86629393@N00	11696702873_2e0631249b_o.jpg	1797	(4, 6)	m	943	1117	338	338	-10	0	65
86629393@N00	11697661665_c2817a6786_o.jpg	1795	(38, 43)	f	1781	713	886	887	10	0	51
86629393@N00	11697661665_c2817a6786_o.jpg	1797	(4, 6)	m	913	388	612	612	0	15	81
86629393@N00	11697661665_c2817a6786_o.jpg	1817	(48, 53)	f	2079	17	249	249	0	30	55
86629393@N00	11697819274_78f80811b1_o.jpg	1797	(4, 6)	m	1515	908	364	363	10	-45	18
86629393@N00	11697257176_3fce3d5eaf_o.jpg	1799	(38, 43)	m	2189	793	727	727	-5	30	24
86629393@N00	11697257176_3fce3d5eaf_o.jpg	1801	(38, 43)	m	1869	822	529	529	10	30	7
86629393@N00	11697257176_3fce3d5eaf_o.jpg	1806	(25, 32)	f	1182	903	268	268	-10	30	76
86629393@N00	11696859954_446ef3a267_o.jpg	1830	(48, 53)	m	2330	717	318	318	10	0	8
86629393@N00	11697393195_03d1c97289_o.jpg	1796	(38, 43)	m	1415	35	1530	1530	0	15	9
86629393@N00	11694661486_4d2e330a16_o.jpg	1839	(25, 32)	m	1740	2092	261	261	-105	-45	59
86629393@N00	11689747806_9918f64c86_o.jpg	1819	(25, 32)	f	1515	178	976	975	15	0	59
86629393@N00	11693915015_ea04e8cce2_o.jpg	1797	(4, 6)	m	922	567	383	382	0	30	66
86629393@N00	11696719843_3f9aa3d608_o.jpg	1807	(60, 100)	f	1734	1023	580	580	5	15	82
86629393@N00	11694392014_9f506a5d4a_o.jpg	1838	(25, 32)	m	0	761	761	899	-25	-15	21
86629393@N00	11695840805_b117d2d71c_o.jpg	1797	(4, 6)	m	1131	895	440	440	-80	30	69
86629393@N00	11696212734_c1ef0d2dc3_o.jpg	1797	(4, 6)	m	656	796	1046	1046	-80	0	43
86629393@N00	11696977995_6bbab3538e_o.jpg	1804	(4, 6)	f	884	870	638	637	-100	0	44
86629393@N00	11696685343_c9d4cc41a9_o.jpg	1797	(4, 6)	m	670	951	600	599	-80	0	62
86629393@N00	11680167674_89e5ae0ecb_o.jpg	1796	(38, 43)	m	903	1219	255	255	-85	0	29
86629393@N00	11697804684_1296e48017_o.jpg	1797	(4, 6)	m	749	296	637	637	0	0	15
86629393@N00	11697804684_1296e48017_o.jpg	1804	(4, 6)	f	1568	607	478	478	-5	45	40
86629393@N00	11697930804_791d2ca2d5_o.jpg	1796	(38, 43)	m	134	7	916	917	-90	0	107
86629393@N00	11696489515_3812aa4697_o.jpg	1798	(38, 43)	m	409	945	708	707	10	-30	83
86629393@N00	11696489515_3812aa4697_o.jpg	1796	(38, 43)	m	2726	1230	538	663	0	30	72
86629393@N00	11696489515_3812aa4697_o.jpg	1820	(25, 32)	m	808	1034	446	446	20	-30	45
86629393@N00	11696489515_3812aa4697_o.jpg	1799	(38, 43)	m	2449	913	357	357	0	0	90
86629393@N00	11696489515_3812aa4697_o.jpg	1800	(25, 32)	m	1075	771	332	331	15	0	60
86629393@N00	11696489515_3812aa4697_o.jpg	1801	(38, 43)	m	2169	827	331	331	-10	0	96
86629393@N00	11696489515_3812aa4697_o.jpg	1806	(25, 32)	f	1708	793	255	255	-10	15	135
86629393@N00	11696489515_3812aa4697_o.jpg	1803	(25, 32)	f	1270	870	255	255	0	-30	15
86629393@N00	11696489515_3812aa4697_o.jpg	1802	(38, 43)	m	1976	849	248	249	-5	30	44
86629393@N00	11689211953_e844dae59f_o.jpg	1840	(38, 43)	m	140	0	860	739	-90	45	44
